model,domain,concept,run,job_done,n_eval,locus,arm,alphas_admissible,alphas_monotone,alpha_used,degraded_at_every_alpha,baseline_p_yes,concept_effect,concept_slope,n_random,rand_mean,rand_sd,rand_p95_abs,sham_effect,beats_sham,n_unrelated,unrel_mean,unrel_max_abs,beats_all_unrelated,rand_rank,n_random_expected,full_random_band,sign_as_expected,selective,effect_size_z,dead_locus,alpha_extreme,concept_effect_extreme,rand_mean_extreme
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,vis.last,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9000857714563608,0.0,-3.7965786070424984e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,connector,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.2893409466875407,0.07407979459579411,-0.1481595891915882,16,-0.004722423399168006,0.045915056751155314,0.07837428834318419,-0.12114536323739838,False,4,0.02867621475403817,0.07791953714331612,False,14,16,True,False,False,1.7162609298741485,False,-1.0,0.16270564331595472,-0.06083613698895838
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,connector,pos,0.25,0.25,0.25,False,0.2893409466875407,-0.03457342238592298,-0.13829368954369192,16,-0.0064681347588096735,0.02168646343489366,0.04213715609512294,0.08676921523874626,False,4,-0.01405749878904318,0.029721004286936192,True,14,16,True,False,False,-1.2959829854918492,False,1.0,-0.1428446841503804,-0.0661350302146578
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L0.vis,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.2893409466875407,0.04808928367371357,-0.0961785673474269,16,-0.017382946128539842,0.05348528065962226,0.09869868710181134,-0.02528045532138401,True,4,0.03406999950432993,0.07343714969465509,False,10,16,True,False,False,1.2241167849322043,False,-1.0,0.10638129528767115,-0.05632533628067905
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L0.vis,pos,0.25|0.5,0.25|0.5,0.5,False,0.2893409466875407,-0.06053922468951595,-0.12107844937903199,16,-0.01391139370389284,0.06337997766883188,0.10418205076712182,-0.051094845325375615,True,4,-0.037823547623702346,0.09033331019842689,False,11,16,True,False,False,-0.7356870844805155,False,1.0,-0.12112400737047818,-0.05954909111217908
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L14.ans,neg,-0.25,-0.25,-0.25,False,0.2893409466875407,-0.025098354963120073,0.1003934198524805,16,-0.015556692199121869,0.019044948519949742,0.0390008007331441,0.0035584630871501877,True,4,-0.009671743316478902,0.0555551980796736,False,9,16,True,True,False,-0.5010075377207365,False,-1.0,-0.1164899046222369,-0.08319883296614233
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L14.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.2893409466875407,0.023228261367573055,0.04645652273514629,16,-0.006211195748013192,0.04143019609299452,0.07629429277343053,0.015273921618548514,True,4,0.03010119022898529,0.1223452436000419,False,7,16,True,True,False,0.7105797194274975,False,1.0,-0.1275517189060338,-0.07874234622871276
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L14.vis,neg,-0.25,-0.25,-0.25,True,0.2893409466875407,-0.023003778342778503,0.09201511337111416,16,-0.026826092754466437,0.051642150249636164,0.10321829867946994,0.0704447754930394,False,4,0.002345572017172032,0.03161566919879988,False,5,16,True,True,False,0.07401540007941214,False,-1.0,-0.24721602184096508,-0.12324753075669531
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L14.vis,pos,0.25,0.25,0.25,False,0.2893409466875407,0.0005955370143055916,0.0023821480572223295,16,-0.007881661892194363,0.053631637168329166,0.08534243265603439,-0.07967919712730995,False,4,-0.035577081776864375,0.06650388472674726,False,0,16,True,True,False,0.1580633997782554,False,1.0,-0.11318688451622924,-0.10039409984009734
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L21.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.2893409466875407,0.07925989538974437,-0.15851979077948852,16,0.008137555543119849,0.055987094365672355,0.09493570752480687,0.05532133507464698,True,4,-0.033305014422997686,0.08751040533146201,False,13,16,True,False,False,1.270334541423034,False,-1.0,0.230918516307914,0.04281599518799338
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L21.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.2893409466875407,-0.07075483488733883,-0.14150966977467758,16,-0.004816441251629553,0.04274532563021984,0.07264486466738165,-0.02621985607159638,True,4,0.05173264725211385,0.1351537523441948,False,15,16,True,False,False,-1.5425872341253737,False,1.0,-0.07923374454063986,0.021417398652071505
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L21.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.2893409466875407,0.001376946223899722,-0.0016240241937337618,16,0.000120268197254806,0.007514333103543516,0.012015633241389878,-0.0029065924851844893,False,4,0.002673834712671422,0.011220570420846343,False,2,16,True,False,False,0.16723746596385344,False,-1.0,0.001376946223899722,0.000120268197254806
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L21.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.2893409466875407,-0.008001291348288475,-0.008195877150588254,16,0.0033680650327975355,0.009758220658210623,0.017499045706548116,0.007350402554341884,True,4,-0.006996759373578257,0.013210320030339062,False,10,16,True,False,False,-1.165105481758067,False,1.0,-0.008001291348288475,0.0033680650327975355
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L26.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.2893409466875407,-0.010807710816152394,0.011474122233423006,16,-0.009621928322909925,0.014953989092041384,0.029589291048372025,-0.0011125270199651704,True,4,0.0025593796550917036,0.01563811197411269,False,6,16,True,True,False,-0.07929539642860585,False,-1.0,-0.010807710816152394,-0.009621928322909925
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L26.vis,pos,0.25|0.5|1,0.25,0.25,False,0.2893409466875407,-0.0029110461861516224,-0.011644184744606812,16,-0.001931998382739667,0.0023616283073010164,0.005444227877887925,-0.0028672747624417516,True,4,-0.004059468357202917,0.008959389408119023,False,11,16,True,False,False,-0.4145647307771555,False,1.0,0.0037674807632962493,-0.015838999450352293
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L27.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.2893409466875407,-0.19471877219621092,0.38943754439242184,16,0.0005919033298293023,0.17935159794684968,0.3069582946554874,0.1800553928478621,True,4,0.11322298887534997,0.24459041342682514,False,12,16,True,True,False,-1.0889820763343294,False,-1.0,-0.24382940405242456,0.023157917039043213
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L27.ans,pos,0.25,0.25,0.25,True,0.2893409466875407,0.1723404626633661,0.6893618506534641,16,0.033227363598295284,0.10167895631703383,0.198639022904293,-0.06903068623311509,True,4,-0.04141190380081147,0.09278176132162724,True,13,16,True,True,False,1.3681601788999267,False,1.0,0.5379739134999302,0.1469741192307386
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L27.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.2893409466875407,0.0,2.876455547417219e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L27.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.2893409466875407,0.0,-1.3348299390836065e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L7.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.2893409466875407,0.0501661567444292,-0.0523959857079067,16,-0.005453587262309174,0.0202775635723655,0.0349456087957757,-0.027527759336711255,True,4,-0.006625115638598814,0.04394924184695509,True,16,16,True,False,True,2.7429204602537953,False,-1.0,0.0501661567444292,-0.005453587262309174
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L7.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.2893409466875407,-0.028856180045598534,-0.029080652740473716,16,-0.0012963809367647731,0.01863822715267481,0.02986139164568158,0.006777681856571349,True,4,0.0012509778316598108,0.03939397576808307,False,15,16,True,False,False,-1.4786706312289255,False,1.0,-0.028856180045598534,-0.0012963809367647731
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L7.vis,neg,-0.25,-0.25,-0.25,False,0.2893409466875407,0.00849665210504702,-0.03398660842018783,16,-0.0030449884422220647,0.039001771236527684,0.06253487239397752,0.06317539297742769,False,4,-0.03475416615644161,0.10658271657302978,False,3,16,True,False,False,0.29592606133896787,False,-1.0,-0.26014398660239146,-0.16732310753423008
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,llm.L7.vis,pos,0.25,0.25,0.25,True,0.2893409466875407,0.0008377765771001577,0.003351106308400392,16,-0.02075398493525428,0.04206571134895998,0.0806564273722567,-0.10071437950440063,False,4,-0.00886686671583451,0.07697993643038592,False,0,16,True,True,False,0.5132864943905975,False,1.0,-0.20963038608897477,-0.17171167697252565
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,vis.last,neg,-0.25,-0.25,-0.25,True,0.2893409466875407,-0.1173686034938631,0.4694744139754524,16,0.039254238960590236,0.1425370197877994,0.27713105228031054,0.20867681765230373,False,4,-0.050988347526678524,0.16260458536756536,False,10,16,True,True,False,-1.098822205540877,False,-1.0,-0.2874197346197131,-0.24675972836572177
qwen7b,general,Cardiomegaly,int_qwen7b_cardiomegaly,True,96,vis.last,pos,0.25,0.25,0.25,True,0.2893409466875407,-0.14022425160510468,-0.5608970064204191,16,0.02157044034659822,0.13087644539908524,0.21743330900790167,-0.17313404617986333,False,4,-0.06962723909722023,0.15846038491387543,False,11,16,True,False,False,-1.2362399624954497,False,1.0,-0.18791449615188566,-0.26428130820140916
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,connector,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.1808710335753858,0.04694010759703815,-0.046557577570811456,16,-0.006703712693100292,0.0467268475453688,0.09364326161691376,-0.03230863062587255,True,5,0.04265536942984908,0.08662892944024253,False,12,16,True,False,False,1.1480299465538244,False,-1.0,0.04694010759703815,-0.006703712693100292
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,connector,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.1808710335753858,-0.060261766853121415,-0.06043628047863471,16,0.013514755843061721,0.053214117919955374,0.10119889540267954,0.04724233380208412,True,5,-0.03082429529167711,0.07413864912814461,False,13,16,True,False,False,-1.3864088249505087,False,1.0,-0.060261766853121415,0.013514755843061721
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L0.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.1808710335753858,-0.016505669647206872,0.01789572222734855,16,0.015237875357949337,0.0770662740930374,0.13409493972236913,0.11143238031460595,False,5,0.0700879418135931,0.16079258685931563,False,5,16,True,True,False,-0.41189930846837314,False,-1.0,-0.016505669647206872,0.015237875357949337
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L0.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.1808710335753858,-0.04055439977673814,-0.04172541848494718,16,0.019943697428971067,0.06467256545581178,0.11316872009774671,-0.06245432923121068,False,5,0.02427537725501073,0.10372105473652482,False,7,16,True,False,False,-0.9354522552077383,False,1.0,-0.04055439977673814,0.019943697428971067
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L14.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.1808710335753858,-0.008632952289190143,0.017265904578380405,16,-0.01746459342939488,0.024625620460399917,0.05460588554948724,0.031916019157506526,False,5,-0.020483324230493354,0.05348407648853026,False,4,16,True,True,False,0.35863628916098844,False,-1.0,-0.029432652285322547,-0.04459360128233432
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L14.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.1808710335753858,0.003461779037024826,0.0069235580740497306,16,-0.0019042549589964137,0.029017281993211567,0.0597777579666096,-0.0042979690964178585,False,5,0.03299366378923878,0.08491235758022714,False,3,16,True,True,False,0.1849254522624343,False,1.0,-0.030180111372222512,-0.04828169869930814
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L14.vis,neg,-0.25,-0.25,-0.25,True,0.1808710335753858,-8.519740852838686e-05,0.0003407896341135221,16,-0.025618074732240835,0.03265003850125844,0.06666158802302864,-0.0308236280689016,False,5,-0.027264538162853562,0.06670015707883674,False,0,16,True,True,False,0.7820167600331721,False,-1.0,-0.021085880929604173,-0.1202053844353941
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L14.vis,pos,0.25,0.25,0.25,False,0.1808710335753858,-0.008152910304488614,-0.03261164121795449,16,-0.0069049680478201455,0.03622812310751777,0.06575226356896262,-0.027311009510109813,False,5,-0.004227478029982501,0.04521711343356097,False,4,16,True,False,False,-0.03444678193691755,False,1.0,-0.06458242302566457,-0.10890933372653915
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L21.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.1808710335753858,-0.014276344270911068,0.028552688541822347,16,0.004698877171297987,0.044698817422511125,0.08175793875125238,0.042744793308277934,False,5,-0.0019920973107218714,0.0758678192505613,False,4,16,True,True,False,-0.4245128291168793,False,-1.0,-0.04364142118720338,0.0323799275699154
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L21.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.1808710335753858,0.1172688176156953,0.12097003788554242,16,0.016893916001208705,0.05699454258979995,0.08010912986355834,-0.08808906348228145,True,5,0.07564905596664176,0.20870793440068763,False,16,16,True,True,True,1.7611318040904889,False,1.0,0.1172688176156953,0.016893916001208705
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L21.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.1808710335753858,-0.015314226824557409,0.015519727548096624,16,0.001292668723181123,0.005884259690929887,0.009811073279706761,-0.0013153304656346732,True,5,0.0026878427364863456,0.009976618845636637,True,16,16,True,True,True,-2.8222574155482505,False,-1.0,-0.015314226824557409,0.001292668723181123
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L21.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.1808710335753858,0.003707149803328008,0.00338063081282938,16,0.0034751093747521136,0.008235222207970247,0.015911457812762826,0.0004949062713421881,True,5,-0.00386177709248538,0.007142865331843495,False,8,16,True,True,False,0.028176583790455616,False,1.0,0.003707149803328008,0.0034751093747521136
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L26.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.1808710335753858,-0.0037033737947543555,0.003686795385909283,16,-0.007177607442523975,0.011764135909998587,0.026725125176502246,-0.016596405427359656,False,5,0.0005099177981416403,0.012976269625748188,False,3,16,True,True,False,0.2953241678223723,False,-1.0,-0.0037033737947543555,-0.007177607442523975
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L26.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.1808710335753858,-0.006874568876810372,-0.00703142473385455,16,-0.011391626905606246,0.010688562084158214,0.028679261600094222,-0.00257932875926295,True,5,-0.019135391485178843,0.0405109679850284,False,5,16,True,False,False,0.4226067073597037,False,1.0,-0.006874568876810372,-0.011391626905606246
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L27.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.1808710335753858,-0.0827688408899121,0.16553768177982436,16,0.01881652322496545,0.15292983712655883,0.272589540341869,0.06066507923727235,True,5,0.05264440823715024,0.20869265993436176,False,11,16,True,True,False,-0.6642612457032137,False,-1.0,-0.10582432547622982,0.06193427165696144
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L27.ans,pos,0.25,0.25,0.25,True,0.1808710335753858,0.074167041030402,0.29666816412160785,16,0.02937976326484204,0.0754326099940477,0.1556932072368606,-0.014901560265570879,True,5,0.006235127302352336,0.1377077978104353,False,11,16,True,True,False,0.5937389382270357,False,1.0,0.34982787507275737,0.16795072659366875
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L27.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.1808710335753858,0.0,4.841616638922382e-17,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L27.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.1808710335753858,0.0,-5.901246473759957e-17,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L7.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.1808710335753858,-0.027628469115976856,0.026535710218983384,16,-0.001128058297884607,0.016082662169111566,0.029453853501763667,-0.015423577705708652,True,5,0.011992081916347768,0.05338627134915441,False,14,16,True,True,False,-1.6477626987022744,False,-1.0,-0.027628469115976856,-0.001128058297884607
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L7.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.1808710335753858,0.026460643644289433,0.02600878706379307,16,0.006069056560590983,0.015857139156091812,0.03019072403064152,0.005227594248329609,True,5,0.007976721568653982,0.0465329100455468,False,13,16,True,True,False,1.28595624235691,False,1.0,0.026460643644289433,0.006069056560590983
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L7.vis,neg,-0.25,-0.25,-0.25,False,0.1808710335753858,0.1114200143686806,-0.4456800574747222,16,0.017415034352476745,0.04191847020825128,0.07437879556285527,-0.0328644628073865,True,5,0.021349049190757797,0.06808259908575565,True,16,16,True,False,True,2.2425670485870883,False,-1.0,-0.14508596229522178,-0.03300026067912161
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,llm.L7.vis,pos,0.25,0.25,0.25,False,0.1808710335753858,-0.06227180769201368,-0.2490872307680549,16,0.016162106618745987,0.0507622084026535,0.12066241489568102,0.08075447795757401,False,5,0.016957435580358532,0.04566874554924047,True,14,16,True,False,False,-1.545124153949529,False,1.0,-0.09725276778529708,-0.011936838764692464
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,vis.last,neg,-0.25,-0.25,-0.25,True,0.1808710335753858,-0.030058184910255165,0.12023273964102074,16,0.07933703772141598,0.11486559690162859,0.2612466661958024,0.3055575581577917,False,5,0.04298238191986457,0.1880992955217759,False,5,16,True,True,False,-0.9523758686890184,False,-1.0,-0.1725632907182444,-0.14885710458622725
qwen7b,general,Effusion,int_qwen7b_effusion,True,96,vis.last,pos,0.25,0.25,0.25,True,0.1808710335753858,0.33303000405430794,1.3321200162172313,16,0.10055904466328988,0.12949880099463504,0.2822944736108184,0.21801097892845672,True,5,0.05684749352124831,0.19914473888153833,True,16,16,True,True,True,1.7951591644516385,False,1.0,-0.07124573496791224,-0.15115187473139713
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,connector,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.016820422153008014,0.0005411174376301169,-0.0006959826794974058,16,0.002406959023574019,0.004738675917406887,0.010470696293244451,0.027222359453541383,False,4,0.01646239734691335,0.040980700313715104,False,0,16,True,False,False,-0.3937474557164765,False,-1.0,0.0005411174376301169,0.002406959023574019
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,connector,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.016820422153008014,0.017973621193959847,0.018584491530643954,16,0.010727846215634903,0.006794698152120165,0.021732264420279535,0.0032960350217763335,True,4,-0.00027962171119118653,0.009999061194927588,True,14,16,True,True,False,1.0663865879110508,False,1.0,0.017973621193959847,0.010727846215634903
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L0.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.016820422153008014,0.03622990782362952,-0.03709012782561504,16,0.015170456448307355,0.009807757067834882,0.030508890088337168,0.022761810602484427,True,4,0.018955858400052726,0.025123387068257824,True,15,16,True,False,True,2.1472240013354202,False,-1.0,0.03622990782362952,0.015170456448307355
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L0.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.016820422153008014,0.004708832220785553,0.0051031967078978575,16,0.00946638138141983,0.012745445151395937,0.03428814056193612,-0.0067007178495259705,False,4,0.008326516729539435,0.014263675269224528,False,6,16,True,True,False,-0.3732744603363821,False,1.0,0.004708832220785553,0.00946638138141983
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L14.ans,neg,-0.25|-0.5|-1,-0.25|-0.5,-0.5,False,0.016820422153008014,-0.005421552620343087,0.010843105240686175,16,0.0003616143084551987,0.0044636092342102566,0.008394175735399282,-0.004342285617894957,True,4,-2.5118530478113014e-05,0.007628196657606166,False,12,16,True,True,False,-1.2956257202074495,False,-1.0,-0.0015987302637464982,0.007354764053540446
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L14.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.016820422153008014,0.053565090956302214,0.05558061571764049,16,0.004667005596123395,0.01245265404587082,0.026828187619685195,0.030735624864367612,True,4,0.01804266842736979,0.03874987226784772,True,16,16,True,True,True,3.9267199731123146,False,1.0,0.053565090956302214,0.004667005596123395
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L14.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.016820422153008014,0.006538625328782171,-0.0060809353385896684,16,-0.006771674194169463,0.012004328136442833,0.020006065474490242,-0.012985115899937226,False,4,-0.009996937273020496,0.015572473383751154,False,4,16,True,False,False,1.108791710095305,False,-1.0,0.006538625328782171,-0.006771674194169463
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L14.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.016820422153008014,-0.010911547430926778,-0.010701648112929734,16,-0.002957571625605244,0.009425689093618126,0.01406042082786977,0.0022536740749880373,True,4,0.0020812581860809587,0.038757756068662275,False,9,16,True,False,False,-0.843861464803348,False,1.0,-0.010911547430926778,-0.002957571625605244
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L21.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.016820422153008014,0.021964960147064023,-0.02255777824043651,16,0.010198898283950562,0.023219235314326184,0.04923094545423131,-0.012581966894989211,True,4,0.004335453944425655,0.04496178796155921,False,13,16,True,False,False,0.5067376984570134,False,-1.0,0.021964960147064023,0.010198898283950562
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L21.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.016820422153008014,0.01056976354205593,0.011116632695553737,16,0.011145984108983006,0.01459891395170885,0.03179229725841044,0.010614578638827275,False,4,0.02303399431305782,0.05673409900191473,False,7,16,True,True,False,-0.03947009817532535,False,1.0,0.01056976354205593,0.011145984108983006
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L21.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.016820422153008014,0.0017542220860680899,-0.0017844550391947368,16,0.0006608026859188016,0.0011758124488471479,0.002767966409010115,0.00070536372610756,True,4,0.0004746623065633084,0.001608719537519697,True,14,16,True,False,False,0.9299267083125002,False,-1.0,0.0017542220860680899,0.0006608026859188016
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L21.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.016820422153008014,-6.683512037852779e-05,-6.657580822883898e-05,16,0.0011479518475425736,0.0012228457099757938,0.0031347183309359643,0.0008874136037775315,False,4,0.0004278457484664013,0.0010240394355302378,False,0,16,True,False,False,-0.9934098455848106,False,1.0,-6.683512037852779e-05,0.0011479518475425736
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L26.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.016820422153008014,-0.00020555351996639007,0.00018512196727983788,16,-0.0008254023514382412,0.0018597711041408683,0.00401611651159328,-0.0007000152763794176,False,4,0.00012597377220421044,0.001987780337609971,False,0,16,True,True,False,0.3332930757401964,False,-1.0,-0.00020555351996639007,-0.0008254023514382412
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L26.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.016820422153008014,-0.002278564973191047,-0.0023790318219523376,16,-0.0015623029927761903,0.0015605846206666921,0.003969162556738107,0.0027835163709823973,False,4,-0.0025775009926292105,0.00503386207371174,False,11,16,True,False,False,-0.45897029288220526,False,1.0,-0.002278564973191047,-0.0015623029927761903
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L27.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.016820422153008014,0.0147755497188579,-0.029551099437715774,16,0.01728733668325807,0.051874093266830595,0.08710109309807498,0.051098177100357134,False,4,0.01882612029688365,0.05328721033826393,False,12,16,True,False,False,-0.04842083603235258,False,-1.0,0.05431044719443889,0.07067051902193575
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L27.ans,pos,0.25,0.25,0.25,False,0.016820422153008014,-0.00039361951591369154,-0.0015744780636547787,16,0.007395825685307501,0.013307612585604313,0.031098457225501384,-0.006070360713541351,False,4,0.004442584347088998,0.025602527649122447,False,2,16,True,False,False,-0.585337539029918,False,1.0,0.017620425397277966,0.11003722935396354
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L27.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.016820422153008014,0.0,8.722016713093804e-18,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L27.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.016820422153008014,0.0,-4.9704740064831665e-18,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
qwen7b,general,Pneumothorax,int_qwen7b_pneumothorax,True,96,llm.L7.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.016820422153008014,-0.0005630163504974917,0.0004046358290084108,16,0.0023845277982369843,0.0039080301536446255,0.008805745592932606,-0.000676831194141414,False,4,0.00462462405387972,0.011949466068472248,False,3,16,True,True,False,-0.754227585983593,False,-1.0,-0.0005630163504974917,0.0023845277982369843
