pair,concept,kind,locus_a,locus_b,sel_a,sel_a_lo,sel_a_hi,sel_b,sel_b_lo,sel_b_hi,gap,width_a,width_b,gap_gt_widths,intervals_disjoint,gap_lo,gap_hi,paired_excludes_zero,gap_p_boot,sel_a_positive,sel_b_positive,stored_peak_a,stored_peak_b,own_peak_matches_stored,gap_bh_sig,bh_family
llavamed7b_vs_llava15_7b,Edema,common,connector,connector,0.11055262173568747,0.0524063184530435,0.16832757164478074,0.11715486154504873,0.05911250518232205,0.17216595961470205,-0.006602239809361254,0.11592125319173724,0.11305345443237999,False,False,-0.03437366150319576,0.021258324198424796,False,0.6266866566716641,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L12.ans,llm.L12.ans,0.09441467304436524,0.037013088303868326,0.1536539339248833,0.1182896342754759,0.0575391516024191,0.1727090500999459,-0.02387496123111066,0.11664084562101498,0.11516989849752679,False,False,-0.057678644079715014,0.011115565150976172,False,0.18490754622688654,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L12.vis,llm.L12.vis,0.12340455333345723,0.07075499190826097,0.1768141715798799,0.12320875695979494,0.06743196585981061,0.17576044680465586,0.00019579637366229363,0.10605917967161892,0.10832848094484525,False,False,-0.029142037406563757,0.03035931456834076,False,0.9765117441279361,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L15.vis,llm.L15.vis,0.11741371190766936,0.06305895547664696,0.1748291997237048,0.11603412651007006,0.060103191781127885,0.16848609061009182,0.0013795853975993033,0.11177024424705785,0.10838289882896393,False,False,-0.03282441385090351,0.03817741032689809,False,0.9505247376311844,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L23.ans,llm.L23.ans,0.1032783719058441,0.04264329624533812,0.16054644887938183,0.13270869165608046,0.07428847823821556,0.1853293753395403,-0.029430319750236356,0.1179031526340437,0.11104089710132474,False,False,-0.07346936296671629,0.014560837484896177,False,0.18690654672663667,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L24.vis,llm.L24.vis,0.11933846835550799,0.06815748794005878,0.17073545245608213,0.10203712385182917,0.04240353287870647,0.15712967506128644,0.017301344503678817,0.10257796451602334,0.11472614218257998,False,False,-0.020681383833289147,0.05751521512866019,False,0.3868065967016492,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L25.ans,llm.L25.ans,0.11495703655391476,0.06246029834139825,0.16683134588243514,0.14088026603790405,0.08260270037291033,0.19251173992736076,-0.025923229483989285,0.1043710475410369,0.10990903955445043,False,False,-0.06562559641897678,0.012253523245453828,False,0.18790604697651175,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L26.ans,llm.L26.ans,0.1298390543212572,0.07344140031860735,0.18142053802845481,0.15105791155855508,0.09484085458508952,0.20265645506214386,-0.021218857237297883,0.10797913770984746,0.10781560047705434,False,False,-0.054546496272087096,0.016239711456000783,False,0.23088455772113944,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L28.ans,llm.L28.ans,0.12877310286019028,0.07290256142058822,0.18505391280082362,0.13362160532618328,0.0800993040906319,0.1841675855775425,-0.004848502465992999,0.1121513513802354,0.10406828148691061,False,False,-0.04562793094664812,0.03480562437325715,False,0.8545727136431784,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L3.vis,llm.L3.vis,0.12695513292712746,0.07203150425739688,0.17702914776158749,0.11590561187058601,0.054511081359576594,0.17182485385383162,0.011049521056541445,0.10499764350419061,0.11731377249425502,False,False,-0.017016388848423956,0.04097574008628724,False,0.46276861569215394,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L31.ans,llm.L31.ans,0.10863580194983125,0.04124630508740748,0.17277903452743032,0.12559947696872797,0.06756079698135238,0.18127190806517146,-0.01696367501889673,0.13153272944002284,0.11371111108381908,False,False,-0.06445112749934197,0.030326655507087647,False,0.4497751124437781,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L31.vis,llm.L31.vis,0.11427877283801624,0.05627610239857413,0.1709704582012534,0.10585397254669893,0.052231308857874775,0.1634422588217294,0.008424800291317314,0.11469435580267927,0.11121094996385464,False,False,-0.03401707615703344,0.048845467157661894,False,0.7446276861569215,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L4.vis,llm.L4.vis,0.12244195733420515,0.06637760163613471,0.17811921273284753,0.09532884487098725,0.03326677266844711,0.15584038947247103,0.027113112463217903,0.11174161109671282,0.12257361680402393,False,False,-0.0005351636558771131,0.0570180627517402,False,0.054972513743128434,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,llm.L7.vis,llm.L7.vis,0.12340840251436247,0.0631872442942996,0.17772105455443807,0.09402698030851231,0.037397845978624736,0.14696622063782294,0.02938142220585016,0.11453381026013847,0.1095683746591982,False,False,-0.007568375952541828,0.06503139864653348,False,0.11394302848575712,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,vis.block0,vis.block0,0.17217648423447296,0.11093751558164826,0.2266994301637771,0.17307460278444498,0.1121737070590786,0.2271128113080272,-0.0008981185499720157,0.11576191458212885,0.11493910424894861,False,False,-0.003662678971886635,0.001973059028387068,False,0.5407296351824088,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,vis.block12,vis.block12,0.11194780238896873,0.06069030597607242,0.16229063814928457,0.11329173624894662,0.06208413634129904,0.1630207262729488,-0.001343933859977886,0.10160033217321215,0.10093658993164976,False,False,-0.003423173911869526,0.0005089420825242941,False,0.15292353823088456,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,vis.block16,vis.block16,0.14000258957461176,0.08359838361127687,0.1946780914075493,0.13883630585594597,0.08296894917907952,0.1938380133246946,0.0011662837186657837,0.11107970779627242,0.11086906414561509,False,False,-0.0016983408480882646,0.00399712137877941,False,0.41679160419790107,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,vis.block8,vis.block8,0.15311105419143545,0.09670138984028297,0.205161799760884,0.15303219630401044,0.0970824949272039,0.2046764722480169,7.88578874250101e-05,0.10846040992060103,0.10759397732081301,False,False,-0.0018509719520807266,0.0019983049482107137,False,0.9455272363818091,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,common,vis.last,vis.last,0.10366406072350243,0.046784615246665745,0.1577281243583612,0.10232413907937532,0.04444846364639678,0.15518152270064847,0.0013399216441271067,0.11094350911169545,0.1107330590542517,False,False,-0.005616269819438457,0.00849676057696342,False,0.6806596701649176,True,True,vis.block0,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
