model,concept,locus,real,real_lo,real_hi,control,control_lo,control_hi,selectivity,sel_lo,sel_hi,n_test_patients
lingshu7b,Infiltration,llm.L21.ans,0.7276905808892783,0.7041940605512989,0.7490078913127126,0.6617849741657061,0.6361884336335805,0.6878820901690567,0.06590560672357215,0.030977889357463997,0.09803325126951412,1659
lingshu7b,Mass,llm.L21.ans,0.7314418249503032,0.7003474682231289,0.7641160587570238,0.6032354382679169,0.5736332271477207,0.6327112898486795,0.12820638668238626,0.08476654853634263,0.17099803491989063,1659
lingshu7b,Nodule,llm.L21.ans,0.6793056636713347,0.6440470137507653,0.7117725283930979,0.6822882084918214,0.6582405599393468,0.7069533698505546,-0.0029825448204866545,-0.043017905676908705,0.03728684988133808,1659
lingshu7b,Edema,llm.L21.ans,0.850048033441661,0.8158559912146184,0.881632216830027,0.6627831868134126,0.6214848574106596,0.7013619930647599,0.18726484662824838,0.13691479734605905,0.23619288797867516,1659
lingshu7b,Effusion,llm.L22.ans,0.8243189440324913,0.7996628946345908,0.8462060642631762,0.7961124894256811,0.7743143683584917,0.8183241836941108,0.02820645460681015,-0.002614851435586685,0.05695368721086015,1659
lingshu7b,Atelectasis,llm.L22.ans,0.7707547508468114,0.7490356056060244,0.7913427925829901,0.5907477694861535,0.5570410906623374,0.6262077530924407,0.18000698136065796,0.1395179192858313,0.21952012864664094,1659
lingshu7b,Pneumothorax,llm.L22.ans,0.8616673241288627,0.833288558476892,0.8842378400008636,0.6925424492094696,0.6606043913238597,0.7223437171834701,0.1691248749193931,0.1291805851819643,0.20650397673925364,1659
lingshu7b,Consolidation,llm.L22.ans,0.7525911908078453,0.7200188055793161,0.7802615761041013,0.6549196690608075,0.623874983470507,0.683329413270268,0.09767152174703786,0.05569140602934766,0.13663694133318915,1659
lingshu7b,Cardiomegaly,llm.L22.ans,0.8859475848129179,0.8560723783281915,0.9092558615838625,0.6550016791960527,0.6206234336123639,0.6892230361611851,0.23094590561686523,0.18781329789134352,0.2707072156935799,1659
lingshu7b,Infiltration,llm.L22.ans,0.7314859368940305,0.7074511198770925,0.7532238193253932,0.6778679483873373,0.6535617016814711,0.7021500258268042,0.05361798850669319,0.021809116539611657,0.08452369021205919,1659
lingshu7b,Mass,llm.L22.ans,0.716969714667653,0.6849868413057439,0.7507508145776837,0.6176384845826924,0.5875637655048896,0.6482007932465814,0.09933123008496059,0.05496145611483491,0.14307084191105324,1659
lingshu7b,Nodule,llm.L22.ans,0.6725576645480172,0.6404759887767144,0.7041118075549139,0.6871616308920578,0.6588040019406471,0.7144020490997417,-0.014603966344040598,-0.05615935872251192,0.02565735557344515,1659
